time,ENV.pressure.Pa,ENV.temperature.K,PHOT.jbrcl.s-1,PHOT.jbro.s-1,PHOT.jbrono2_a.s-1,PHOT.jbrono2_b.s-1,PHOT.jccl4.s-1,PHOT.jcf2cl2.s-1,PHOT.jcf2clbr.s-1,PHOT.jcf3br.s-1,PHOT.jcfc113.s-1,PHOT.jcfc114.s-1,PHOT.jcfc115.s-1,PHOT.jcfcl3.s-1,PHOT.jch2br2.s-1,PHOT.jch2o_a.s-1,PHOT.jch2o_b.s-1,PHOT.jchbr3.s-1,PHOT.jch3ccl3.s-1,PHOT.jch3cl.s-1,PHOT.jch3ooh.s-1,PHOT.jch4_a.s-1,PHOT.jch4_b.s-1,PHOT.jcl2.s-1,PHOT.jcl2o2.s-1,PHOT.jclo.s-1,PHOT.jclono2_a.s-1,PHOT.jclono2_b.s-1,PHOT.jco2.s-1,PHOT.jh2402.s-1,PHOT.jh2o_a.s-1,PHOT.jh2o_b.s-1,PHOT.jh2o_c.s-1,PHOT.jhbr.s-1,PHOT.jhcfc141b.s-1,PHOT.jhcfc142b.s-1,PHOT.jhcfc22.s-1,PHOT.jhcl.s-1,PHOT.jhno3.s-1,PHOT.jho2no2_a.s-1,PHOT.jho2no2_b.s-1,PHOT.jhobr.s-1,PHOT.jhocl.s-1,PHOT.jn2o.s-1,PHOT.jn2o5_a.s-1,PHOT.jn2o5_b.s-1,PHOT.jno.s-1,PHOT.jno3_a.s-1,PHOT.jno3_b.s-1,PHOT.jo2_a.s-1,PHOT.jo2_b.s-1,PHOT.jo3_a.s-1,PHOT.jo3_b.s-1,PHOT.joclo.s-1,PHOT.jno2.s-1,PHOT.jch3br.s-1,PHOT.jh2o2.s-1,,
410400,294.8321053,255.1283,0.01699421,0.07040344,0.000795079,0.001946571,1.66E-05,9.43E-07,6.16E-05,5.71E-06,1.10E-06,8.78E-08,5.98E-09,7.01E-06,0.000182509,8.85E-05,0.000127417,0.000411256,1.04E-05,2.02E-07,2.78E-05,0.00E+00,0.00E+00,0.004208739,0.00483477,0.002584256,0.000226635,0.000122736,7.40E-11,5.05E-05,3.97E-09,0.00E+00,0.00E+00,2.73E-05,1.79E-06,1.60E-08,3.99E-09,2.93E-07,6.25E-05,3.97E-05,0.000158862,0.004004946,0.000588003,3.79E-07,0.000120484,0.000183016,3.38E-07,0.2807292,0.01516916,0.00E+00,3.73E-10,0.001827183,0.000859428,0.1150653,0.0153363,2.75E-05,4.58E-05,,
412200,294.8321053,255.7401,0.01658141,0.06960502,0.000787938,0.00192909,1.70E-05,9.71E-07,6.33E-05,5.85E-06,1.13E-06,9.04E-08,6.13E-09,7.17E-06,0.00018863,8.86E-05,0.000126029,0.000429336,1.06E-05,2.08E-07,2.84E-05,0.00E+00,0.00E+00,0.00414861,0.004854143,0.00266389,0.000231953,0.000126716,7.81E-11,5.20E-05,4.27E-09,0.00E+00,0.00E+00,2.79E-05,1.83E-06,1.65E-08,4.11E-09,3.00E-07,6.38E-05,4.10E-05,0.000163642,0.003936833,0.000584026,3.88E-07,0.000123107,0.000188032,3.59E-07,0.2719319,0.01472311,0.00E+00,3.85E-10,0.001928674,0.000852341,0.1128469,0.01505349,2.82E-05,4.69E-05,,
414000,294.8321053,256.2242,0.01661571,0.0699083,0.000793274,0.001942153,1.73E-05,9.90E-07,6.48E-05,5.97E-06,1.15E-06,9.21E-08,6.24E-09,7.28E-06,0.000194094,8.93E-05,0.000126666,0.000444299,1.07E-05,2.12E-07,2.89E-05,0.00E+00,0.00E+00,0.004164365,0.004918349,0.002732774,0.000237091,0.00013006,8.09E-11,5.31E-05,4.48E-09,0.00E+00,0.00E+00,2.84E-05,1.86E-06,1.69E-08,4.19E-09,3.06E-07,6.48E-05,4.20E-05,0.000167693,0.003951828,0.000587887,3.94E-07,0.000125084,0.000192217,3.72E-07,0.2725806,0.0147632,0.00E+00,3.95E-10,0.00201335,0.000863785,0.1131517,0.01509274,2.88E-05,4.80E-05,,
415800,294.8321053,256.6242,0.01633681,0.06924375,0.000786575,0.001925752,1.74E-05,1.00E-06,6.52E-05,6.01E-06,1.16E-06,9.31E-08,6.29E-09,7.34E-06,0.000195481,8.91E-05,0.000125403,0.000449718,1.08E-05,2.14E-07,2.90E-05,0.00E+00,0.00E+00,0.004117973,0.004903104,0.002754878,0.00023843,0.000131243,8.25E-11,5.36E-05,4.59E-09,0.00E+00,0.00E+00,2.86E-05,1.88E-06,1.71E-08,4.23E-09,3.08E-07,6.52E-05,4.24E-05,0.00016904,0.003901302,0.000583549,3.98E-07,0.000126297,0.000193639,3.80E-07,0.2668187,0.01448698,0.00E+00,3.99E-10,0.002044298,0.000854867,0.1115795,0.01489696,2.90E-05,4.83E-05,,
417600,294.8321053,256.9419,0.0164353,0.06951911,0.000790076,0.001934325,1.75E-05,1.00E-06,6.54E-05,6.02E-06,1.16E-06,9.32E-08,6.30E-09,7.35E-06,0.000195958,8.93E-05,0.000125882,0.000451075,1.08E-05,2.14E-07,2.91E-05,0.00E+00,0.00E+00,0.004136169,0.004921289,0.002761878,0.000239138,0.000131577,8.27E-11,5.37E-05,4.61E-09,0.00E+00,0.00E+00,2.86E-05,1.88E-06,1.71E-08,4.23E-09,3.09E-07,6.53E-05,4.25E-05,0.000169426,0.003920802,0.000585743,3.98E-07,0.000126653,0.000193998,3.81E-07,0.2689059,0.014607,0.00E+00,4.00E-10,0.002052399,0.000860345,0.1121515,0.01497328,2.91E-05,4.84E-05,,
419400,294.8321053,257.1772,0.01615646,0.06874462,0.000780259,0.00191029,1.74E-05,9.96E-07,6.50E-05,5.99E-06,1.16E-06,9.27E-08,6.26E-09,7.31E-06,0.000194657,8.87E-05,0.000124537,0.000447445,1.08E-05,2.13E-07,2.89E-05,0.00E+00,0.00E+00,0.004084854,0.004871413,0.002743945,0.000237208,0.000130682,8.16E-11,5.34E-05,4.53E-09,0.00E+00,0.00E+00,2.85E-05,1.87E-06,1.70E-08,4.21E-09,3.07E-07,6.51E-05,4.22E-05,0.000168365,0.003865809,0.000579635,3.96E-07,0.000125703,0.000193005,3.76E-07,0.2630121,0.01426787,0.00E+00,3.97E-10,0.002031593,0.000845135,0.1105324,0.01475722,2.89E-05,4.81E-05,,
421200,294.8321053,257.3288,0.01612135,0.06851168,0.000776964,0.001902221,1.72E-05,9.83E-07,6.39E-05,5.91E-06,1.14E-06,9.14E-08,6.18E-09,7.24E-06,0.000190431,8.82E-05,0.000123889,0.000437311,1.07E-05,2.10E-07,2.85E-05,0.00E+00,0.00E+00,0.004072234,0.00482581,0.002696423,0.00023397,0.000128511,7.92E-11,5.26E-05,4.35E-09,0.00E+00,0.00E+00,2.82E-05,1.85E-06,1.67E-08,4.14E-09,3.03E-07,6.44E-05,4.14E-05,0.000165526,0.003853326,0.000576801,3.93E-07,0.000125359,0.000190136,3.64E-07,0.2623978,0.01428071,0.00E+00,3.90E-10,0.00197414,0.000836898,0.1102581,0.01473608,2.85E-05,4.74E-05,,
423000,294.8321053,257.3918,0.01603508,0.06805403,0.000769511,0.001883974,1.69E-05,9.58E-07,6.22E-05,5.77E-06,1.12E-06,8.92E-08,6.04E-09,7.10E-06,0.000184305,8.74E-05,0.000122977,0.000420496,1.05E-05,2.05E-07,2.78E-05,0.00E+00,0.00E+00,0.004046457,0.00474844,0.002619532,0.000228078,0.00012474,7.55E-11,5.13E-05,4.08E-09,0.00E+00,0.00E+00,2.76E-05,1.81E-06,1.63E-08,4.04E-09,2.96E-07,6.32E-05,4.02E-05,0.000160936,0.003827594,0.000571627,3.86E-07,0.000123061,0.000185424,3.46E-07,0.26065,0.01417632,0.00E+00,3.79E-10,0.001879707,0.000821936,0.1096465,0.01465589,2.79E-05,4.62E-05,,
424800,294.8321053,257.3932,0.01602902,0.06768474,0.000762713,0.001867332,1.64E-05,9.24E-07,5.98E-05,5.58E-06,1.08E-06,8.61E-08,5.84E-09,6.91E-06,0.000175845,8.64E-05,0.000122159,0.000397851,1.02E-05,1.98E-07,2.70E-05,0.00E+00,0.00E+00,0.004029213,0.004658169,0.002516952,0.000220299,0.000119623,7.04E-11,4.94E-05,3.72E-09,0.00E+00,0.00E+00,2.68E-05,1.76E-06,1.57E-08,3.90E-09,2.86E-07,6.16E-05,3.86E-05,0.000154728,0.003812908,0.000566531,3.75E-07,0.000120146,0.000178867,3.22E-07,0.260834,0.01418416,0.00E+00,3.63E-10,0.001756647,0.000807708,0.1094179,0.01462743,2.69E-05,4.46E-05,,
426600,294.8321053,257.287,0.01609979,0.06732427,0.000754843,0.001848063,1.56E-05,8.77E-07,5.65E-05,5.30E-06,1.03E-06,8.18E-08,5.57E-09,6.63E-06,0.000164408,8.51E-05,0.000121439,0.000366644,9.78E-06,1.88E-07,2.58E-05,0.00E+00,0.00E+00,0.004016592,0.004543956,0.002377266,0.000209364,0.000112416,6.39E-11,4.67E-05,3.28E-09,0.00E+00,0.00E+00,2.57E-05,1.68E-06,1.49E-08,3.70E-09,2.74E-07,5.91E-05,3.64E-05,0.000146214,0.003806508,0.000560688,3.59E-07,0.000115264,0.00016961,2.90E-07,0.2629693,0.01425624,0.00E+00,3.41E-10,0.001591796,0.000792769,0.1095069,0.01462774,2.56E-05,4.24E-05,,
428400,294.8321053,257.1411,0.01578528,0.06579242,0.000733142,0.001794935,1.47E-05,8.17E-07,5.22E-05,4.94E-06,9.68E-07,7.63E-08,5.22E-09,6.26E-06,0.000149622,8.28E-05,0.000118484,0.000329442,9.26E-06,1.75E-07,2.43E-05,0.00E+00,0.00E+00,0.003928176,0.004357158,0.002208374,0.000195262,0.00010358,5.60E-11,4.33E-05,2.76E-09,0.00E+00,0.00E+00,2.41E-05,1.57E-06,1.39E-08,3.45E-09,2.57E-07,5.60E-05,3.36E-05,0.00013572,0.003720924,0.000545619,3.39E-07,0.000109897,0.000157867,2.51E-07,0.2575038,0.01394539,0.00E+00,3.13E-10,0.001406265,0.000758705,0.1072739,0.01433257,2.38E-05,3.96E-05,,
430200,294.8321053,256.8846,0.01541923,0.06380336,0.000705665,0.001727662,1.34E-05,7.39E-07,4.63E-05,4.44E-06,8.83E-07,6.92E-08,4.75E-09,5.76E-06,0.000129915,7.97E-05,0.000114616,0.000281888,8.52E-06,1.58E-07,2.23E-05,0.00E+00,0.00E+00,0.00381544,0.004123187,0.001993873,0.000176804,9.20E-05,4.67E-11,3.86E-05,2.20E-09,0.00E+00,0.00E+00,2.20E-05,1.44E-06,1.26E-08,3.12E-09,2.34E-07,5.17E-05,3.01E-05,0.000122103,0.003614996,0.000526248,3.12E-07,0.000103036,0.00014186,2.05E-07,0.2519092,0.01363475,0.00E+00,2.76E-10,0.001185248,0.000719914,0.1045171,0.01396813,2.14E-05,3.60E-05,,
432000,294.8321053,256.5946,0.01481363,0.06095676,0.000667723,0.00163477,1.17E-05,6.39E-07,3.93E-05,3.81E-06,7.73E-07,6.00E-08,4.14E-09,5.09E-06,0.000106962,7.56E-05,0.000109185,0.000228596,7.55E-06,1.37E-07,1.99E-05,0.00E+00,0.00E+00,0.003649443,0.003835889,0.001752255,0.000154987,7.85E-05,3.58E-11,3.30E-05,1.59E-09,0.00E+00,0.00E+00,1.92E-05,1.26E-06,1.09E-08,2.70E-09,2.05E-07,4.61E-05,2.59E-05,0.000106258,0.00345553,0.000499971,2.77E-07,0.000094878,0.000122485,1.51E-07,0.242036,0.01308485,0.00E+00,2.32E-10,0.000955384,0.000670596,0.100219,0.01339796,1.84E-05,3.18E-05,,
433800,294.8321053,256.1759,0.0142128,0.05763,0.000623716,0.001527029,9.43E-06,5.06E-07,3.01E-05,2.97E-06,6.23E-07,4.77E-08,3.33E-09,4.17E-06,7.83E-05,7.04E-05,0.000102885,0.000164935,6.19E-06,1.09E-07,1.70E-05,0,0,0.003460968,0.003504888,0.001463283,0.000127916,6.17E-05,2.36E-11,2.54E-05,9.74E-10,0,0,1.54E-05,1.02E-06,8.61E-09,2.15E-09,1.65E-07,3.83E-05,2.06E-05,8.65E-05,0.003281153,0.000469096,2.26E-07,8.43E-05,9.69E-05,9.12E-08,0.2338415,0.01260184,0,1.76E-10,0.000709709,0.000622678,0.09558626,0.01277074,1.44E-05,2.66E-05,,
